5,22,32,38,58,26,2018-08-01
22,27,46,56,65,13,2018-07-28
2,18,41,44,64,26,2018-07-25
9,23,56,58,68,1,2018-07-21
1,10,27,28,36,12,2018-07-18
22,41,42,49,67,11,2018-07-14
19,21,27,46,47,7,2018-07-11
1,10,43,45,64,22,2018-07-07
4,7,15,41,44,10,2018-07-04
3,9,20,42,61,24,2018-06-30
7,28,37,62,63,15,2018-06-27
16,29,43,45,56,25,2018-06-23
4,14,23,27,56,13,2018-06-20
9,45,57,58,65,9,2018-06-16
13,20,38,45,55,1,2018-06-13
6,10,15,25,36,14,2018-06-09
23,28,41,53,56,14,2018-06-06
23,25,37,44,64,7,2018-06-02
17,23,26,46,68,20,2018-05-30
1,21,31,45,49,21,2018-05-26
20,54,56,61,64,7,2018-05-23
3,6,9,17,56,25,2018-05-19
17,19,21,22,51,19,2018-05-16
22,42,45,55,56,14,2018-05-12
11,16,38,50,69,19,2018-05-09
14,29,36,57,61,17,2018-05-05
5,14,31,40,50,6,2018-05-02
20,22,28,45,50,8,2018-04-28
17,18,39,56,64,12,2018-04-25
40,50,54,62,69,19,2018-04-21
9,10,12,17,23,9,2018-04-18
17,19,26,61,62,15,2018-04-14
16,18,27,55,67,18,2018-04-11
2,17,20,38,39,20,2018-04-07
8,24,42,54,64,24,2018-04-04
8,24,52,55,61,21,2018-03-31
6,8,26,52,53,21,2018-03-28
10,33,45,53,56,24,2018-03-24
3,4,18,29,61,25,2018-03-21
22,57,59,60,66,7,2018-03-17
6,12,24,41,68,9,2018-03-14
43,44,54,61,69,22,2018-03-10
6,13,19,36,51,18,2018-03-07
13,17,25,36,40,5,2018-03-03
12,30,59,65,69,16,2018-02-28
24,25,38,62,63,6,2018-02-24
7,15,31,34,36,8,2018-02-21
13,26,39,44,62,2,2018-02-17
37,39,44,46,69,26,2018-02-14
1,13,27,41,59,20,2018-02-10
23,34,35,40,47,10,2018-02-07
15,23,27,48,53,6,2018-02-03
4,7,14,46,59,22,2018-01-31
17,21,26,47,54,7,2018-01-27
5,9,11,33,64,21,2018-01-24
26,28,47,49,58,3,2018-01-20
3,33,37,51,57,21,2018-01-17
14,25,35,58,69,24,2018-01-13
7,24,33,49,50,4,2018-01-10
12,29,30,33,61,26,2018-01-06
2,18,37,39,42,12,2018-01-03
28,36,41,51,58,24,2017-12-30
3,9,16,56,60,3,2017-12-27
1,3,13,15,44,25,2017-12-23
1,20,61,64,69,20,2017-12-20
9,35,37,50,63,11,2017-12-16
2,24,28,51,58,7,2017-12-13
25,36,37,55,60,6,2017-12-09
19,20,50,55,62,9,2017-12-06
28,30,32,36,58,6,2017-12-02
24,26,28,59,63,16,2017-11-29
8,13,27,53,54,4,2017-11-25
35,37,46,51,61,13,2017-11-22
17,28,31,32,39,26,2017-11-18
23,32,44,48,50,25,2017-11-15
4,6,16,30,56,18,2017-11-11
12,14,20,21,34,22,2017-11-08
12,14,26,48,51,13,2017-11-04
3,6,19,26,44,1,2017-11-01
27,35,38,57,66,10,2017-10-28
18,22,29,54,57,8,2017-10-25
14,41,42,45,69,4,2017-10-21
30,49,54,66,69,8,2017-10-18
32,37,56,66,69,11,2017-10-14
1,3,13,19,69,23,2017-10-11
10,49,61,63,65,7,2017-10-07
22,23,62,63,66,24,2017-10-04
8,12,25,41,64,15,2017-09-30
8,10,21,23,25,22,2017-09-27
24,45,55,56,57,19,2017-09-23
39,48,53,67,68,26,2017-09-20
17,18,24,25,31,24,2017-09-16
17,24,35,57,63,19,2017-09-13
6,20,29,57,59,22,2017-09-09
8,14,32,58,67,17,2017-09-06
6,21,41,52,62,26,2017-09-02
19,28,43,67,69,7,2017-08-30
7,15,32,38,66,15,2017-08-26
6,7,16,23,26,4,2017-08-23
17,19,39,43,68,13,2017-08-19
9,15,43,60,64,4,2017-08-16
20,24,26,35,49,19,2017-08-12
12,30,36,47,62,9,2017-08-09
11,21,28,33,45,11,2017-08-05
1,16,54,63,69,18,2017-08-02
1,28,40,45,48,12,2017-07-29
7,19,21,42,69,12,2017-07-26
5,32,44,53,60,9,2017-07-22
50,51,59,61,63,4,2017-07-19
9,40,63,64,66,17,2017-07-15
1,2,18,23,61,9,2017-07-12
8,10,29,40,59,26,2017-07-08
4,9,16,54,68,21,2017-07-05
19,42,45,48,53,16,2017-07-01
29,37,46,53,68,8,2017-06-28
10,22,32,36,58,10,2017-06-24
14,46,61,65,68,13,2017-06-21
10,13,32,53,62,21,2017-06-17
5,22,43,57,63,24,2017-06-14
20,26,32,38,58,3,2017-06-10
5,21,57,66,69,13,2017-06-07
3,9,21,41,54,25,2017-06-03
4,33,39,46,60,6,2017-05-31
5,10,28,55,67,9,2017-05-27
28,32,33,38,62,15,2017-05-24
5,22,45,47,54,3,2017-05-20
4,11,39,45,48,9,2017-05-17
17,20,32,63,68,19,2017-05-13
29,31,46,56,62,8,2017-05-10
11,21,31,41,59,21,2017-05-06
17,18,49,59,66,9,2017-05-03
22,23,24,45,62,5,2017-04-29
1,15,18,26,51,26,2017-04-26
21,39,41,48,63,6,2017-04-22
1,19,37,40,52,15,2017-04-19
5,22,26,45,61,13,2017-04-15
8,14,61,63,68,24,2017-04-12
23,36,51,53,60,15,2017-04-08
8,20,46,53,54,13,2017-04-05
9,32,36,44,65,1,2017-04-01
8,15,31,36,62,11,2017-03-29
18,31,32,45,48,16,2017-03-25
2,9,27,29,42,9,2017-03-22
13,25,44,54,67,5,2017-03-18
16,30,41,48,53,16,2017-03-15
1,26,41,50,57,11,2017-03-11
23,33,42,46,59,4,2017-03-08
2,18,19,22,63,19,2017-03-04
10,16,40,52,55,17,2017-03-01
6,32,47,62,65,19,2017-02-25
10,13,28,52,61,2,2017-02-22
3,7,9,31,33,20,2017-02-18
5,28,33,38,42,19,2017-02-15
5,9,17,37,64,2,2017-02-11
14,20,42,49,66,5,2017-02-08
6,13,16,17,52,25,2017-02-04
9,43,57,60,64,10,2017-02-01
12,20,39,49,69,17,2017-01-28
18,28,62,66,68,22,2017-01-25
23,25,45,52,67,2,2017-01-21
9,40,41,53,58,12,2017-01-18
23,55,59,64,69,13,2017-01-14
1,3,13,16,43,24,2017-01-11
3,12,24,37,63,10,2017-01-07
16,17,29,41,42,4,2017-01-04
1,3,28,57,67,9,2016-12-31
16,23,30,44,58,4,2016-12-28
28,38,42,51,52,21,2016-12-24
25,33,40,54,68,3,2016-12-21
1,8,16,40,48,10,2016-12-17
18,26,37,39,66,15,2016-12-14
12,21,32,44,66,15,2016-12-10
41,48,49,53,64,20,2016-12-07
8,10,26,27,33,22,2016-12-03
3,14,18,25,45,7,2016-11-30
17,19,21,37,44,16,2016-11-26
7,32,41,47,61,3,2016-11-23
16,24,28,43,61,21,2016-11-19
28,41,61,63,65,7,2016-11-16
8,17,20,27,52,24,2016-11-12
1,25,28,31,54,2,2016-11-09
21,31,50,51,69,8,2016-11-05
13,18,37,54,61,5,2016-11-02
19,20,21,42,48,23,2016-10-29
2,3,16,48,56,24,2016-10-26
1,28,33,55,56,22,2016-10-22
10,16,38,43,63,23,2016-10-19
23,49,57,64,67,20,2016-10-15
16,30,34,37,44,16,2016-10-12
3,54,61,64,68,9,2016-10-08
8,18,27,29,60,15,2016-10-05
2,12,50,61,64,1,2016-10-01
30,38,52,53,62,1,2016-09-28
7,15,20,29,41,22,2016-09-24
1,28,63,67,69,17,2016-09-21
9,19,51,55,62,14,2016-09-17
10,11,23,28,31,14,2016-09-14
3,17,49,55,68,8,2016-09-10
22,23,29,33,55,21,2016-09-07
7,39,50,59,67,25,2016-09-03
5,10,24,56,61,12,2016-08-31
4,32,48,49,63,20,2016-08-27
9,11,25,64,65,16,2016-08-24
3,6,21,60,68,24,2016-08-20
33,44,49,50,52,8,2016-08-17
38,44,60,64,69,6,2016-08-13
23,56,61,64,67,12,2016-08-10
20,33,36,47,52,12,2016-08-06
9,11,27,66,67,2,2016-08-03
11,17,21,23,32,5,2016-07-30
10,47,50,65,68,24,2016-07-27
5,7,23,35,39,11,2016-07-23
6,25,35,58,66,5,2016-07-20
11,17,40,50,62,26,2016-07-16
3,15,29,54,57,10,2016-07-13
10,28,32,61,64,12,2016-07-09
2,24,31,57,66,18,2016-07-06
10,34,39,59,63,4,2016-07-02
23,29,37,60,64,6,2016-06-29
3,27,36,56,69,25,2016-06-25
14,40,42,43,52,17,2016-06-22
2,23,41,53,63,11,2016-06-18
4,22,24,31,33,10,2016-06-15
20,27,36,41,58,7,2016-06-11
12,25,37,60,69,20,2016-06-08
16,20,22,43,64,17,2016-06-04
23,30,33,40,69,12,2016-06-01
6,33,34,58,59,12,2016-05-28
11,24,41,59,64,15,2016-05-25
5,7,9,23,32,26,2016-05-21
23,25,39,54,67,11,2016-05-18
13,27,47,64,65,9,2016-05-14
20,32,52,66,69,23,2016-05-11
5,25,26,44,66,9,2016-05-07
30,47,57,66,69,3,2016-05-04
3,12,16,32,34,14,2016-04-30
2,25,33,39,64,17,2016-04-27
19,35,46,59,62,13,2016-04-23
12,25,30,52,62,8,2016-04-20
3,18,25,32,51,3,2016-04-16
30,33,35,38,64,22,2016-04-13
14,22,23,41,61,9,2016-04-09
4,28,49,60,65,25,2016-04-06
9,28,30,40,61,3,2016-04-02
24,44,53,55,63,19,2016-03-30
11,23,42,52,68,6,2016-03-26
5,8,15,22,49,25,2016-03-23
11,23,43,54,60,3,2016-03-19
10,12,13,46,50,21,2016-03-16
11,28,50,57,62,23,2016-03-12
14,23,32,34,68,3,2016-03-09
3,27,34,59,69,19,2016-03-05
12,13,44,52,62,6,2016-03-02
10,11,21,22,53,18,2016-02-27
